Start Node Label,Start Node Attribute Name,Start Node Attribute Value,Graph Element,Attribute Name,Attribute Value,Relation Name,Relation Attribute Name,Relation Attribute Value,End Node Label,End Node Attribute Name,End Node Attribute Value,Record Tag
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,percutaneous needle prick injury,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,high maternal viral load during pregnancy,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,human immunodeficiency virus infection in mother at time of pregnancy,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,chronic herpes simplex virus type 2 infection,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,unexplained diarrhea,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,multidermal herpes zoster,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,seborrhoeic dermatitis,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,tuberculosis,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,chronic progressive herpes infection,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,cholecystitis,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,tuberculosis,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,vaginal candidiasis,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,mild cognitive impairment,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,mild impairment with motor deficits,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,pallor,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,perirectal lesions,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,rectal lesions,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,anal lesions,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,fever,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,splenomegaly,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,hepatomegaly,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasSymptom,,,Symptom,name,fatigue,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,peripheral neuropathy,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,severe cognitive impairment,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,silent chest on auscultation,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,retinal lesions,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,"poor oral hygiene with loosening of teeth, bleeding of gums, bad odour",human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,pink patch in the mouth,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,violaceous patch in the mouth,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,violaceous patch on the skin,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,pink patch on the skin,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,painless enlarged nodes,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,generalised lymphadenopathy,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,changes in neuropsychiatric function,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,anxiety,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,depression,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,cyanosis on exertion,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,severe cognitive impairment with motor deficits,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,retinitis,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,generalised lymphadenopathy,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,pelvic inflammatory disease,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,anemia,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,thrombocytopenia,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,neutropenia,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,scabies,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,recent admission for management of an infectious disease,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,oral ulcers,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,kaposi's sarcoma,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PersonalAndSocialHistory,name,needle sharing with intravenous drug use,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PersonalAndSocialHistory,name,substance abuse using needles,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PersonalAndSocialHistory,name,unprotected receptive anal intercourse,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PersonalAndSocialHistory,name,unprotected receptive penile-vaginal sexual intercourse,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PersonalAndSocialHistory,name,unprotected sexual activity,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PersonalAndSocialHistory,name,progestin only injectable contraceptives,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,fever with night sweatsmore than 1 month in durationwith no response to antibiotics,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,unexplained involuntary weight loss,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,pruritic papular eruptions,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,fungal skin infections,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,nail infections,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,skin rashes,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,oral thrush,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,oral hairy leukoplakia,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,angular cheilitis,human immunodeficiency virus infection
Symptom,name,anorexia,Attribute,synonym,"anorexia, reduced appetite",,,,,,,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasExamination,,,Examination,name,"painless enlarged nodes, in 2 or more non-contiguous sites of >1 cm for more than 3 months.",human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,cholangitis,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasSymptom,,,Symptom,name,malaise,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,historyOf,,,PastHistory,name,syphilis,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasSymptom,,,Symptom,name,neck stiffness,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasSymptom,,,Symptom,name,photophobia,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasSymptom,,,Symptom,name,scaly skin condition,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasSymptom,,,Symptom,name,diarrhoea,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasSymptom,,,Symptom,name,diarrhoea,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasSymptom,,,Symptom,name,night sweats,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasSymptom,,,Symptom,name,dyspnea,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasSymptom,,,Symptom,name,cough,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasSymptom,,,Symptom,name,vomiting,human immunodeficiency virus infection
Disease,name,human immunodeficiency virus infection,Relation,,,hasSymptom,,,Symptom,name,headache,human immunodeficiency virus infection
Disease,name,measles,Relation,,,hasExamination,,,Examination,name,periorbital edema,measles
Disease,name,measles,Relation,,,hasExamination,,,Examination,name,conjunctivitis,measles
Disease,name,measles,Relation,,,hasExamination,,,Examination,name,feversubsides after appearance of rash,measles
Disease,name,measles,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to individual with measles.,measles
Disease,name,measles,Relation,,,historyOf,,,PersonalAndSocialHistory,name,travel to measles-endemic area,measles
Disease,name,measles,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to measles virus,measles
Disease,name,measles,Relation,,,historyOf,,,PastHistory,name,no prior immunization against measles,measles
Disease,name,measles,Relation,,,hasSymptom,,,Symptom,name,pink eye,measles
Attribute,name,mild,Relation,,,associatedWith,,,Disease,name,measles,measles
Symptom,name,pruritus,Relation,,,hasAttribute,,,Attribute,name,mild,measles
Disease,name,measles,Relation,,,hasExamination,,,Examination,name,red spots often with a bluish-white central dot on erythematous buccal mucosa,measles
Disease,name,measles,Relation,,,hasSymptom,,,Symptom,name,photophobia,measles
Disease,name,measles,Relation,,,hasSymptom,,,Symptom,name,prostration,measles
Disease,name,measles,Relation,,,hasSymptom,,,Symptom,name,pruritus,measles
Disease,name,measles,Relation,,,hasSymptom,,,Symptom,name,rhinorrhea,measles
Attribute,name,mild,Relation,,,hasCategory,,,AttributeCategory,name,severity,measles
Disease,name,measles,Relation,,,hasExamination,,,Examination,name,maculopapular rashrash beginning on the head and spreading to the trunk and extremities over a few days.,measles
Disease,name,measles,Relation,,,hasSymptom,,,Symptom,name,cough,measles
Disease,name,measles,Relation,,,hasExamination,,,Examination,name,brownish maculopapular rash,measles
Disease,name,measles,Relation,,,hasExamination,,,Examination,name,maculopapular rash becomes confluent,measles
Disease,name,measles,Relation,,,hasExamination,,,Examination,name,whitish lesions on erythematous buccal mucosa,measles
Disease,name,measles,Relation,,,hasSymptom,,,Symptom,name,coryza,measles
Disease,name,measles,Relation,,,hasExamination,,,Examination,name,"erythematous, maculopapular rash",measles
Disease,name,monkeypox,Relation,,,hasExamination,,,Examination,name,skin lesions occur in crops,monkeypox
Disease,name,monkeypox,Relation,,,hasExamination,,,Examination,name,pustules become crusted,monkeypox
Disease,name,monkeypox,Relation,,,hasExamination,,,Examination,name,round pustules tense pustules deeply embedded pustules,monkeypox
Disease,name,monkeypox,Relation,,,hasExamination,,,Examination,name,maculopapular skin lesions that turn into vesicles and then pustules,monkeypox
Disease,name,monkeypox,Relation,,,hasExamination,,,Examination,name,lymphadenopathy,monkeypox
Disease,name,monkeypox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,contact with wound exudate of infected person,monkeypox
Disease,name,monkeypox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,contact with rodents,monkeypox
Disease,name,monkeypox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,contact with salivary exudate of infected person,monkeypox
Disease,name,monkeypox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,"contact with infected fluids, salivary or wound exudate",monkeypox
Disease,name,monkeypox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,travel to africa,monkeypox
Disease,name,monkeypox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,resident of africa,monkeypox
Disease,name,monkeypox,Relation,,,hasExamination,,,Examination,name,fever,monkeypox
Disease,name,monkeypox,Relation,,,hasSymptom,,,Symptom,name,headache,monkeypox
Disease,name,monkeypox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,contact with respiratory exudate of infected person,monkeypox
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,somnolence,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,difficulty in eating,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,pain,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,pain,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,pain,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,malaise,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,headache,mumps
Attribute,name,parotid region,Relation,,,associatedWith,,,Disease,name,mumps,mumps
Attribute,name,severe,Relation,,,associatedWith,,,Disease,name,mumps,mumps
Attribute,name,chewing,Relation,,,hasCategory,,,AttributeCategory,name,aggravated by,mumps
Attribute,name,parotid region,Relation,,,hasCategory,,,AttributeCategory,name,location,mumps
Attribute,name,swallowing,Relation,,,hasCategory,,,AttributeCategory,name,aggravated by,mumps
Attribute,name,unilateral,Relation,,,hasCategory,,,AttributeCategory,name,location,mumps
Attribute,name,sudden,Relation,,,hasCategory,,,AttributeCategory,name,onset,mumps
Attribute,name,severe,Relation,,,hasCategory,,,AttributeCategory,name,severity,mumps
Disease,name,mumps,Relation,,,historyOf,,,PastHistory,name,anorexia,mumps
Disease,name,mumps,Relation,,,historyOf,,,PastHistory,name,acute lymphoblastic leukaemia,mumps
Disease,name,mumps,Relation,,,historyOf,,,PersonalAndSocialHistory,name,contact with infected person,mumps
Disease,name,mumps,Relation,,,historyOf,,,PersonalAndSocialHistory,name,living in congregate settings,mumps
Disease,name,mumps,Relation,,,historyOf,,,PersonalAndSocialHistory,name,living in closed communities,mumps
Disease,name,mumps,Relation,,,historyOf,,,PersonalAndSocialHistory,name,unvaccinated status,mumps
Disease,name,mumps,Relation,,,historyOf,,,PersonalAndSocialHistory,name,international traveller,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,dysphagia,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,difficulty in talking,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,neck swelling beneath the jaw,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,scrotal pain,mumps
Attribute,name,chewing,Relation,,,associatedWith,,,Disease,name,mumps,mumps
Symptom,name,nausea,Relation,,,hasAttribute,,,Attribute,name,severe,mumps
Symptom,name,nausea,Relation,,,hasAttribute,,,Attribute,name,sudden,mumps
Symptom,name,scrotal pain,Relation,,,hasAttribute,,,Attribute,name,unilateral,mumps
Symptom,name,pain,Relation,,,hasAttribute,,,Attribute,name,swallowing,mumps
Symptom,name,pain,Relation,,,hasAttribute,,,Attribute,name,parotid region,mumps
Symptom,name,pain,Relation,,,hasAttribute,,,Attribute,name,chewing,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,difficulty in hearing,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,back pain,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,abdominal pain,mumps
Disease,name,mumps,Relation,,,historyOf,,,PersonalAndSocialHistory,name,healthcare worker,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,flank pain,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,myalgia,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,epigastric pain,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,nausea,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,nausea,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,seizures,mumps
Attribute,name,unilateral,Relation,,,associatedWith,,,Disease,name,mumps,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,photophobia,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,neck stiffness,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,vomiting,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,headache,mumps
Disease,name,mumps,Relation,,,hasSymptom,,,Symptom,name,anorexia,mumps
Disease,name,mumps,Relation,,,historyOf,,,PersonalAndSocialHistory,name,close-contact living,mumps
Attribute,name,sudden,Relation,,,associatedWith,,,Disease,name,mumps,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,feverlow- to moderate-gradeduration 24 to 72 hours,mumps
Symptom,name,difficulty in hearing,Attribute,synonym,difficulty in hearing,,,,,,,mumps
Symptom,name,anorexia,Attribute,synonym,"anorexia, reduced appetite",,,,,,,mumps
Symptom,name,neck stiffness,Attribute,synonym,stiff neck,,,,,,,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,mastitis,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,sensorineural hearing loss,mumps
Disease,name,mumps,Relation,,,historyOf,,,PersonalAndSocialHistory,name,missed vaccination,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,coma,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,orchitis,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,salivary gland swelling with redness and tenderness,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,parotid swelling,mumps
Attribute,name,swallowing,Relation,,,associatedWith,,,Disease,name,mumps,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,erythema of the scrotum,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,skin over the glands is tense and shiny,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,suprasternal edema,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,parotitis,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,unilateral swelling of parotid gland,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,warmth of the scrotum,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,glandular swellingextremely tender glands,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,swollen tongue,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,tenderness of the scrotum,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,edema of the scrotum,mumps
Disease,name,mumps,Relation,,,hasExamination,,,Examination,name,bilateral swelling of parotid gland,mumps
Disease,name,murine typhus,Relation,,,hasSymptom,,,Symptom,name,body pain,murine typhus
Disease,name,murine typhus,Relation,,,hasSymptom,,,Symptom,name,headache,murine typhus
Disease,name,murine typhus,Relation,,,hasSymptom,,,Symptom,name,oliguria,murine typhus
Disease,name,murine typhus,Relation,,,hasSymptom,,,Symptom,name,seizures,murine typhus
Disease,name,murine typhus,Relation,,,hasSymptom,,,Symptom,name,chest pain,murine typhus
Disease,name,murine typhus,Relation,,,hasSymptom,,,Symptom,name,cough,murine typhus
Disease,name,murine typhus,Relation,,,hasSymptom,,,Symptom,name,abdominal pain,murine typhus
Disease,name,murine typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to cats,murine typhus
Disease,name,murine typhus,Relation,,,hasSymptom,,,Symptom,name,rigors and chills,murine typhus
Disease,name,murine typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to rats,murine typhus
Disease,name,murine typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to wild opossums,murine typhus
Disease,name,murine typhus,Relation,,,hasExamination,,,Examination,name,weak pulses,murine typhus
Disease,name,murine typhus,Relation,,,hasExamination,,,Examination,name,pale blue skin,murine typhus
Disease,name,murine typhus,Relation,,,hasExamination,,,Examination,name,ecchymosis,murine typhus
Disease,name,murine typhus,Relation,,,hasExamination,,,Examination,name,gangrene,murine typhus
Disease,name,murine typhus,Relation,,,hasExamination,,,Examination,name,tachypnea,murine typhus
Disease,name,murine typhus,Relation,,,hasExamination,,,Examination,name,hypotension,murine typhus
Disease,name,murine typhus,Relation,,,hasExamination,,,Examination,name,cold extremities,murine typhus
Disease,name,murine typhus,Relation,,,hasExamination,,,Examination,name,sparse maculopapular rash,murine typhus
Disease,name,murine typhus,Relation,,,hasExamination,,,Examination,name,fever,murine typhus
Disease,name,murine typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to cat fleas,murine typhus
Disease,name,murine typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to mice,murine typhus
Disease,name,murine typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to rat fleas,murine typhus
Disease,name,murine typhus,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to rodents,murine typhus
Disease,name,murine typhus,Relation,,,hasExamination,,,Examination,name,splenomegaly,murine typhus
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,thickened nail with subungual hyperkeratosis,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,distal lateral subungual onychomycosis,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,"white,yellow to brown nail discoloration",onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,small white speckled patches on the surface of the nail plate with crumbling nail,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,deformed toenails,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,the nail plate becomes white proximally and remains normal distally in proximal subungual onychomycosis,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,milky white nail plate,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,unilateral nail deformity,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,nail deformity of 3rd toe nail,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,chalky white scale beneath the nail surface,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,nail deformity of 5th toe nail,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,nail deformity of 1st toe nail,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,discoloured toenails,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,nail separates from the nail bed,onychomycosis
Disease,name,onychomycosis,Relation,,,historyOf,,,PersonalAndSocialHistory,name,public bathing areas while barefoot,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,nails thicken and yellow,onychomycosis
Disease,name,onychomycosis,Relation,,,historyOf,,,PastHistory,name,tinea pedis,onychomycosis
Disease,name,onychomycosis,Relation,,,historyOf,,,PastHistory,name,preexisting nail dystrophy like in patients with psoriasis,onychomycosis
Disease,name,onychomycosis,Relation,,,historyOf,,,PastHistory,name,diabetes mellitus,onychomycosis
Disease,name,onychomycosis,Relation,,,historyOf,,,PastHistory,name,peripheral vascular disease,onychomycosis
Disease,name,onychomycosis,Relation,,,historyOf,,,PastHistory,name,immunocompromised,onychomycosis
Disease,name,onychomycosis,Relation,,,historyOf,,,PastHistory,name,human immunodeficiency virus infection,onychomycosis
Disease,name,onychomycosis,Relation,,,historyOf,,,PastHistory,name,recurrent tinea pedis,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,keratin and debris accumulate distally and underneath nail,onychomycosis
Disease,name,onychomycosis,Relation,,,historyOf,,,PastHistory,name,deformities of the feet,onychomycosis
Disease,name,onychomycosis,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to someone with tinea pedis,onychomycosis
Disease,name,onychomycosis,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to someone with onychomycosis,onychomycosis
Disease,name,onychomycosis,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to someone with tinea pedis through public bathing,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,deformed white nails,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,deformed yellow nails,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,discolored white nails,onychomycosis
Disease,name,onychomycosis,Relation,,,hasExamination,,,Examination,name,discolored yellow nails,onychomycosis
Disease,name,onychomycosis,Relation,,,historyOf,,,PastHistory,name,recurrent trauma to the skin,onychomycosis
Disease,name,onychomycosis,Relation,,,historyOf,,,PastHistory,name,chronic mucocutaneous candidiasis,onychomycosis
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,low grade fever,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,abnormal vaginal bleeding,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasSymptom,,,Symptom,name,lower abdominal pain,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasSymptom,,,Symptom,name,dysuria,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasSymptom,,,Symptom,name,dyspareunia,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasSymptom,,,Symptom,name,abnormal vaginal bleeding,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasSymptom,,,Symptom,name,nausea,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasSymptom,,,Symptom,name,vomiting,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasSymptom,,,Symptom,name,back pain,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasSymptom,,,Symptom,name,deep dyspareunia,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,historyOf,,,PastHistory,name,sexually transmitted disease,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,historyOf,,,PastHistory,name,chlamydial infection,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,abdominal pain,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,historyOf,,,PastHistory,name,previous pelvic inflammatory disease,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,historyOf,,,PastHistory,name,bacterial vaginosis,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,historyOf,,,PersonalAndSocialHistory,name,young age at onset of sexual activity,pelvic inflammatory disease
